datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,a764f84b60cec6d3b62703e2a46db41d71549bf2,2023-04-06T09:01:33.082Z,0087547000,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2022-02-16T12:24:08+00:00,2022-02-16T12:28:27+00:00
objets-trouves-restitution,faee24ad3353501ba1c121714e6f1c80b706654a,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-16T09:33:08+00:00,2022-02-23T16:51:05+00:00
objets-trouves-restitution,2a3e2cc6938c5be6effedf4ae0870e8974934f6c,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-02-16T07:36:22+00:00,2022-02-19T10:31:32+00:00
objets-trouves-restitution,4cd16d77e6dd91dd32830406e68a485401cba46c,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-02-15T14:19:39+00:00,2022-02-15T14:23:19+00:00
objets-trouves-restitution,8eecf855ae0171fb7103ab725de1d03241926f08,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-02-15T12:22:00+00:00,2022-02-15T13:31:05+00:00
objets-trouves-restitution,d6f1215b01f54b75c200a8f4ce1f6032487714ea,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-02-14T12:39:09+00:00,2022-02-14T12:44:15+00:00
objets-trouves-restitution,01d1ecf36d35609f218d78f6b2ede65a053d118f,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-02-12T16:34:06+00:00,2023-02-07T18:41:26+00:00
objets-trouves-restitution,0f9476729c002a8bc31fb048380cf104f7ed4890,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2022-02-12T16:13:35+00:00,2022-02-12T16:20:58+00:00
objets-trouves-restitution,72ad4b13b2d5883e9a37eca29fd6da7b7fe6bbf4,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-12T16:00:28+00:00,2022-02-12T16:05:35+00:00
objets-trouves-restitution,34abb421a44e7136f88858ff4e59ade219002c88,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-11T12:04:40+00:00,2022-02-12T15:55:20+00:00
objets-trouves-restitution,3bb7971b5da0f9877187c4d67c413132c9d4bdde,2023-04-06T09:01:33.082Z,0087547000,"Vêtements, chaussures",Paris Austerlitz,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-02-10T16:47:48+00:00,2022-02-10T16:54:56+00:00
objets-trouves-restitution,0d487fec7b28ceeaa95f1837361599239a23f965,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-02-10T12:50:32+00:00,
objets-trouves-restitution,8decce4a73ed20fea4df7af2568f91983da05ea6,2023-04-06T09:01:33.082Z,0087547000,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2022-02-10T06:52:49+00:00,
objets-trouves-restitution,b0617c8a2f8650cc3bc0123224b628a51e112ace,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-09T11:31:59+00:00,
objets-trouves-restitution,ad0989431edb79a8aecddae6fafdfce3900eb083,2023-04-06T09:01:33.082Z,0087547000,Optique,Paris Austerlitz,Etui à lunettes vide,Objet trouvé,2022-02-09T10:38:08+00:00,
objets-trouves-restitution,789fa961a6b0dd6db4e0817b6bd1b999bb108d13,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-02-09T10:24:21+00:00,
objets-trouves-restitution,37e8be33de5f7c021281aa48427f879e3446d09f,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-09T10:06:49+00:00,2023-02-07T19:12:44+00:00
objets-trouves-restitution,8fe612692acd887cf7be23347f092521320beba4,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-09T08:02:25+00:00,
objets-trouves-restitution,68cec2845f94eb3afb2f590a3b98f92e572c14ee,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-09T07:43:18+00:00,2022-02-09T07:56:06+00:00
objets-trouves-restitution,a7a0ae4820a473c448e6ea48840966bd553f68bf,2023-04-06T09:01:33.082Z,0087547000,Optique,Paris Austerlitz,Lunettes,Objet trouvé,2022-02-05T12:10:09+00:00,
objets-trouves-restitution,7bb6f981bf29fe118b916b76a867e93b7e587c31,2023-04-06T09:01:33.082Z,0087547000,"Vêtements, chaussures",Paris Austerlitz,"Bonnet, chapeau",Objet trouvé,2022-02-05T12:02:34+00:00,
objets-trouves-restitution,3157a553c253ff54156e2a3c4aba31fbbebad631,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-05T11:53:35+00:00,2023-02-07T19:06:44+00:00
objets-trouves-restitution,dd9003537b59a30c58a21658ad9e70e0f1d5530b,2023-04-06T09:01:33.082Z,0087547000,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2022-02-05T11:33:17+00:00,
objets-trouves-restitution,19bc66f25d1cd668623a60f2d6b382e45cd383c1,2023-04-06T09:01:33.082Z,0087547000,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2022-02-05T11:22:04+00:00,
objets-trouves-restitution,50f18be51b7a4fab61ec7e39d1e7bf83e41dddea,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-05T08:28:02+00:00,2023-02-07T19:13:03+00:00
objets-trouves-restitution,68c9a92fdeb2fbd7ed5641595806e99fc7ee0875,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2022-02-05T07:55:25+00:00,
objets-trouves-restitution,508bd93f34587cc13b25922515a9f22a0a2a5b99,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-05T06:47:27+00:00,2023-02-07T19:12:57+00:00
objets-trouves-restitution,835e9b9a11e359b0ea2b0549d4ddca8bccfe008e,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2022-02-04T10:27:38+00:00,
objets-trouves-restitution,914876fef439e8329a5d2e7273924ff19d5f8253,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-04T09:20:45+00:00,2023-02-07T19:04:59+00:00
objets-trouves-restitution,8d6571c52d36319315748b9338f1b30a1fa58f37,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-04T08:49:25+00:00,
objets-trouves-restitution,b3feb63b112071d7c82e19af1dea98c5d5d5e543,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-04T07:34:29+00:00,2022-02-25T14:07:56+00:00
objets-trouves-restitution,99cca87ff0f54efc12c3eea9aa8833c4b864919c,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2022-02-04T07:11:58+00:00,2022-02-04T07:15:11+00:00
objets-trouves-restitution,9e0f73a1b6c68abece7c9a5658ee2a97b3d7c56b,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-02-04T07:07:31+00:00,
objets-trouves-restitution,c2d26cd37eaddd50c1962f923469674256a58f71,2023-04-06T09:01:33.082Z,0087547000,"Livres, articles de papéterie",Paris Austerlitz,Livre de poche,Objet trouvé,2022-02-03T13:46:15+00:00,2022-02-03T13:48:48+00:00
objets-trouves-restitution,d3cc0cc88195b90ddd5c8aa9b8d645a387da1e75,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Appareil photo, caméscope/caméras et accessoires",Objet trouvé,2022-02-03T10:05:03+00:00,
objets-trouves-restitution,063ab377fe4f75211cea3dd283520dfbb0d87a24,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-02-03T09:38:12+00:00,
objets-trouves-restitution,636e770fbc4be4eeafb506128d24a2a527543098,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-02-02T11:30:55+00:00,2023-02-07T19:07:11+00:00
objets-trouves-restitution,c2469579a4efd2508611a9e47d2feceb5e86877d,2023-04-06T09:01:33.082Z,0087547000,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-02-02T09:38:38+00:00,2023-02-07T19:07:48+00:00
objets-trouves-restitution,e53acb054ba72a16da4323b078e86e6e663f8814,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-02-01T11:47:13+00:00,2022-02-01T17:29:05+00:00
objets-trouves-restitution,91c6e7595c5d62152745f16d49841a5c8dfb1d29,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-01-29T21:11:24+00:00,
objets-trouves-restitution,eeb1639d908d0fbb9d355a709660a5e341bb4286,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2022-01-29T20:55:42+00:00,
objets-trouves-restitution,fd41439e074ae7a0853b745d37b7385afb3dfbde,2023-04-06T09:01:33.082Z,0087547000,Pièces d'identités et papiers personnels,Paris Austerlitz,"Diplôme, papiers personnels",Objet trouvé,2022-01-29T20:43:14+00:00,2023-02-07T19:06:14+00:00
objets-trouves-restitution,f792bc8bf37ed8a4b1bcb74de58c73551816e126,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-29T20:34:16+00:00,
objets-trouves-restitution,a89ac8fa119b99d3058a3f39beafbcb5660427dc,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-29T14:37:37+00:00,2023-02-07T18:41:35+00:00
objets-trouves-restitution,f8ce8a5be0ada67d92dcd4069a2d404c9adda94e,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... )",Objet trouvé,2022-01-29T14:15:25+00:00,2022-01-29T14:16:34+00:00
objets-trouves-restitution,d1ac5e83deeb4127a71d15cccb9dea990366f50b,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-01-29T13:57:17+00:00,2022-01-29T14:06:15+00:00
objets-trouves-restitution,07333f82a0ca742358b1e29d647265c28d391ee4,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-01-28T12:33:32+00:00,
objets-trouves-restitution,bce41fea1c76300e6395eba555d3436dbc8bdc7f,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-01-28T08:53:28+00:00,2023-02-07T19:07:05+00:00
objets-trouves-restitution,915ee3212acdcf8c06dbd9e417cc80cc3acc97e2,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-27T15:33:17+00:00,2022-01-28T12:30:47+00:00
objets-trouves-restitution,529afc6cc6711a0d07b352f4dd2ed29a169d05cc,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2022-01-27T09:04:00+00:00,2022-01-27T09:37:12+00:00
objets-trouves-restitution,04158f0bbd8ee7347b4d6e10028202fdff34bbdc,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2022-01-26T09:09:03+00:00,2023-02-07T18:41:44+00:00
objets-trouves-restitution,25231302d2ebfc73e5c50e4ef0af9adada9cbcbb,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-22T14:12:35+00:00,2022-01-22T14:13:39+00:00
objets-trouves-restitution,8ae33e9df381905a8204fd5feae232de9d04da90,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-01-22T13:56:35+00:00,2022-01-22T14:03:14+00:00
objets-trouves-restitution,dc9ab7180352d324c0a4dba12572fc7c46097d9e,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-01-22T13:39:01+00:00,2022-01-22T13:52:55+00:00
objets-trouves-restitution,6718a6a7b912a93f1a6978230aaf2af5f88d7559,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2022-01-22T11:12:36+00:00,2023-02-07T19:06:37+00:00
objets-trouves-restitution,3f8d4c33f0282bc9b19950631ff94899f2ea7d58,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-22T10:07:13+00:00,2022-01-26T13:20:50+00:00
objets-trouves-restitution,164f4ff1bebc9cbeaf47af191c8405e22253422a,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2022-01-22T09:03:44+00:00,2022-01-22T12:10:11+00:00
objets-trouves-restitution,7a4668834b14a81b2e7c5ed23d7577dcd7d40f19,2023-04-06T09:01:33.082Z,0087547000,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-01-21T06:47:46+00:00,2023-02-07T18:41:51+00:00
objets-trouves-restitution,f4f435b7792f4e527c30014463b4b387c1d45cef,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-01-20T11:58:59+00:00,
objets-trouves-restitution,f9788e58aac13c29b3b2d28b9199cdc8134139f8,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-01-20T08:02:25+00:00,
objets-trouves-restitution,6f576a04f93bf225828fd4e2c0bfc9d8edb9d7ff,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-01-20T07:52:02+00:00,
objets-trouves-restitution,e553b9ae01318845bf9414661e3bd6a449cab236,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2022-01-19T10:43:55+00:00,2023-02-07T19:06:28+00:00
objets-trouves-restitution,09aef8958359790c15ea23d79116d8d7c287255b,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2022-01-19T10:22:04+00:00,2023-02-07T19:06:20+00:00
objets-trouves-restitution,5c3e23684655afb2a1cad7fe96cf683f5bb5dcc0,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-19T09:57:08+00:00,
objets-trouves-restitution,28e43e1e8ccb38acbdb1208ef0e83371a22c3537,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-19T09:29:02+00:00,
objets-trouves-restitution,0d729be0a435d0030dc96da9fbae02094ffc67f5,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-19T09:13:15+00:00,
objets-trouves-restitution,eb669408973469baacda307807b7677cef878417,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-19T09:01:04+00:00,
objets-trouves-restitution,a9cb582df85c294b96fd528ba0e7ae787b5cde09,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-01-19T08:48:25+00:00,
objets-trouves-restitution,e54da166cecd40126ed2986ba6e937e769644abf,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-19T08:17:52+00:00,
objets-trouves-restitution,f631c4e8db1ba0f5ba4e7d39ba70674e4a78f8aa,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-14T12:43:18+00:00,
objets-trouves-restitution,c962c9a027b3f2118cbe23d3e3214f34f6f41e29,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2022-01-13T12:20:42+00:00,2022-01-13T18:57:07+00:00
objets-trouves-restitution,2084a664b6685cc7e71213e153d5a15db889af23,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2022-01-12T16:35:27+00:00,2022-01-12T16:55:42+00:00
objets-trouves-restitution,3cb3b4188bda2461ce45603fe765383776be4628,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2022-01-08T14:12:51+00:00,2022-01-08T14:14:33+00:00
objets-trouves-restitution,e650c82a6c13295a00a046b63c42a5da3dccf091,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-01-08T13:56:18+00:00,2022-01-08T13:57:49+00:00
objets-trouves-restitution,0d3840ff44121fba35c49edf7f59519a8bb44ce4,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2022-01-06T18:32:58+00:00,
objets-trouves-restitution,be1dc47fce734ba5c4d17660b48d25ced0669526,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-06T14:19:38+00:00,2022-01-07T13:05:32+00:00
objets-trouves-restitution,f817e9c0f71aa0a52f5c2805ea45337f719090eb,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-06T13:15:00+00:00,
objets-trouves-restitution,762b66c0b11585d7f003d948573bc171724d311a,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-01-06T12:28:07+00:00,
objets-trouves-restitution,9b1a13a9b303e7d1605de949b45f837594328c00,2023-04-06T09:01:33.082Z,0087547000,"Livres, articles de papéterie",Paris Austerlitz,Autre livre,Objet trouvé,2022-01-06T12:11:10+00:00,
objets-trouves-restitution,b227f083f9e13e61314a001562a0c594906be44d,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-05T18:48:54+00:00,
objets-trouves-restitution,8ab193f0bdeaff459c49884974ea7e244a120e65,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-05T16:40:54+00:00,2023-02-07T18:41:59+00:00
objets-trouves-restitution,d04cf3bee4482136c7c6c6effe454bca0198ad5c,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2022-01-05T15:22:29+00:00,2022-01-05T15:55:27+00:00
objets-trouves-restitution,01d158a63e96ae777a1bd995806b948981a7852f,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-05T11:44:31+00:00,2022-01-05T11:46:14+00:00
objets-trouves-restitution,536d7b10115104d22e631e9c4893ebc6be05ae60,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-01-04T17:54:55+00:00,2022-01-04T18:02:09+00:00
objets-trouves-restitution,356fecdbea26deb095dae4a979e856cb1ed9b9f3,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-01-04T17:46:51+00:00,2023-02-07T19:06:08+00:00
objets-trouves-restitution,d6173a741cb826197e964cbb3b310f52ebf6865a,2023-04-06T09:01:33.082Z,0087547000,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2022-01-04T15:24:17+00:00,2022-01-04T15:25:25+00:00
objets-trouves-restitution,17be583adaaf50aed27747013acbfaf01604486a,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-01-04T15:11:51+00:00,2022-01-04T15:12:50+00:00
objets-trouves-restitution,479bddf21c2095e42cf18d6173de268eff0a9740,2023-04-06T09:01:33.082Z,0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2022-01-04T15:03:36+00:00,2022-01-04T15:05:49+00:00
objets-trouves-restitution,e5026b406ca4b7a9d0daba3bf439be64be79d85f,2023-04-06T09:01:33.082Z,0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-01-04T07:53:45+00:00,2022-01-05T17:44:39+00:00
