datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,b44c1801eb8887b5bd207d07ab13a2660c8bc93a,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Pièce d'identité personnelle et autre,Objet trouvé,2020-01-24T14:11:40+00:00,
objets-trouves-restitution,176811d229235ac64629e2e7d0e469ed1d773bb2,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-01-24T07:25:31+00:00,2020-02-19T14:07:09+00:00
objets-trouves-restitution,a62f17f0722ce62b6aba30fc1bd860f6b90d7d03,2023-04-06T09:01:33.082Z,0087384008,"Livres, articles de papéterie",Paris Saint-Lazare,Autres articles de papeterie,Objet trouvé,2020-01-23T13:56:36+00:00,2020-02-01T10:27:57+00:00
objets-trouves-restitution,c520fae4216700e8c934b976bcd8f9a4cc6ca29d,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Autre pièce ou papier personnel,Objet trouvé,2020-01-23T12:34:12+00:00,
objets-trouves-restitution,d5e15ef4f6b71354e3cfd9009b4817e2683a18e4,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-01-23T12:32:32+00:00,
objets-trouves-restitution,29a938708c1e5b368e1e61fd2bef139e42a2f65f,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,Carte de crédit,Objet trouvé,2020-01-23T12:30:39+00:00,
objets-trouves-restitution,28cff70e7afe815dddb7d38d52dd022e4b930e57,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-01-23T11:47:40+00:00,
objets-trouves-restitution,53bf41dda8786025ff2a1a792cbb7a34b54a9753,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-01-23T11:26:04+00:00,
objets-trouves-restitution,81fab77a523865b6955997d6712305c093984262,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-01-23T11:16:17+00:00,2020-02-01T10:19:37+00:00
objets-trouves-restitution,1aeae685ba49cf1b61b5b8840a32e311b3aa2039,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-01-23T08:35:07+00:00,2020-01-25T14:07:45+00:00
objets-trouves-restitution,2955bc53ee7ec2ce1343e8754a2108d374683e24,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-01-23T08:32:54+00:00,2020-01-25T16:56:18+00:00
objets-trouves-restitution,57d9b569ec1e8ab12c7ee689e6601ff090fce9ee,2023-04-06T09:01:33.082Z,0087384008,Optique,Paris Saint-Lazare,Lunettes,Objet trouvé,2020-01-22T13:21:24+00:00,
objets-trouves-restitution,731fadba70eb5cc71ee38bbec180f047a77b7606,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-01-22T13:10:30+00:00,
