datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,f82b7d68db3539e72eb2e68b94507c026789b2a7,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,Autre pièce ou papier personnel,Objet trouvé,2020-03-14T21:43:35+00:00,
objets-trouves-restitution,51b892f75772fdea8fcf03508a8b5a13f22aac86,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-03-14T19:59:33+00:00,2020-05-14T13:12:05+00:00
objets-trouves-restitution,964f3729d4ab93d98e53cdbc0b8ca367339e1e92,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2020-03-10T15:07:37+00:00,
objets-trouves-restitution,caa4ce10b902f121ed0ce8b075ea62f1d3837868,2023-04-06T09:01:33.082Z,0087686667,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2020-03-07T09:35:19+00:00,
objets-trouves-restitution,ec6a040833ec33e74dc1cfae8184a4580c3f85c3,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sacoche ventrale, banane",Objet trouvé,2020-03-06T18:25:34+00:00,2020-03-12T07:11:57+00:00
objets-trouves-restitution,6d26cffe7381b8c95fa21562b8e2b3d94606af2e,2023-04-06T09:01:33.082Z,0087686667,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Autres appareils et accessoires électroniques,Objet trouvé,2020-03-03T14:50:43+00:00,
objets-trouves-restitution,5fd851422c193df39c841b3f4bd36e338179a470,2023-04-06T09:01:33.082Z,0087686667,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-03-03T14:44:45+00:00,
objets-trouves-restitution,2a6bc7767a9c03aa96245327725b947b7d5001ba,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-03-02T17:54:54+00:00,
objets-trouves-restitution,b42af2ba05cfb356b34ec8509b52efdb4fa274a6,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-03-02T15:47:05+00:00,
objets-trouves-restitution,2e2ca4ed0aa4d8625f4bf5e1e15b0883ca603b1b,2023-04-06T09:01:33.082Z,0087686667,"Articles d'enfants, de puériculture",Paris Bercy,"Cartable, trousse d'écolier, dossier scolaire",Objet trouvé,2020-03-02T15:41:32+00:00,
objets-trouves-restitution,c575ca1e1cd7a09598adb7e05d7f700238ddd9c9,2023-04-06T09:01:33.082Z,0087686667,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2020-03-01T21:34:01+00:00,2020-03-15T17:42:42+00:00
objets-trouves-restitution,83b4cd2aa58526d325e43dd630c9ef241a605cf7,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-03-01T21:27:40+00:00,
objets-trouves-restitution,3f5b2a6690d5e2c49a9ff5f39894a8f5a459bcc2,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,Carte Vitale,Objet trouvé,2020-03-01T18:51:29+00:00,2020-03-04T17:53:15+00:00
objets-trouves-restitution,208740e7f7f63a3e0e5eb6759cfa886a420a4258,2023-04-06T09:01:33.082Z,0087686667,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,Carte de crédit,Objet trouvé,2020-03-01T18:46:42+00:00,
objets-trouves-restitution,988047276e427998caa7f651e9e8858259ea92a4,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-03-01T18:41:55+00:00,
objets-trouves-restitution,be3d1dad936f535a7de717d55e5c541088c15616,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2020-03-01T18:34:20+00:00,2020-03-01T19:28:26+00:00
objets-trouves-restitution,70134a8bf54f46fd2abf872a0b9ab1d78e2b8505,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-03-01T11:24:00+00:00,
objets-trouves-restitution,cfb677561d119b7f2ccdcb897dba4be38009cb33,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-02-29T21:15:46+00:00,2020-03-02T11:02:40+00:00
objets-trouves-restitution,6126193ce1c5d6c7974d89671adc88c9d9b33172,2023-04-06T09:01:33.082Z,0087686667,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-29T13:13:33+00:00,2020-03-05T15:16:53+00:00
objets-trouves-restitution,18636a1863bb11191deafe87dadb3c4cb372e489,2023-04-06T09:01:33.082Z,0087686667,"Vêtements, chaussures",Paris Bercy,"Bonnet, chapeau",Objet trouvé,2020-02-28T09:52:32+00:00,
objets-trouves-restitution,8b4fec17dbeabf9a7c58b48e2a8245cc98b9b974,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2020-02-28T09:25:56+00:00,
objets-trouves-restitution,d1d00133ad00445440ca5e2e34f97ee243389f29,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2020-02-27T18:48:55+00:00,2020-02-29T17:04:52+00:00
objets-trouves-restitution,fb49cac69bcd0c2f67d35565e97a480aca65103d,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2020-02-27T10:28:09+00:00,2020-03-10T11:02:34+00:00
objets-trouves-restitution,4cb18fc3b3fe8d6bdfc5d1c866adea37632a5b45,2023-04-06T09:01:33.082Z,0087686667,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-27T09:20:52+00:00,2020-02-27T13:02:58+00:00
