datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_date_heure_restitution_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date
objets-trouves-restitution,f7c6c1ea8451b006763fbe9b6ceddfcb022dce7a,2023-04-06T09:01:33.082Z,0087686667,2021-06-28T06:05:16+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Livre numérique,Objet trouvé,2021-06-25T12:14:27+00:00
objets-trouves-restitution,454ca17a8f571f81abd64dbd0507071497adb384,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à main,Objet trouvé,2021-06-24T19:50:36+00:00
objets-trouves-restitution,4edacd8ecb3de258f90ac897b539cb6f404ecd94,2023-04-06T09:01:33.082Z,0087686667,,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2021-06-24T19:31:51+00:00
objets-trouves-restitution,43438941a3538b7d094efa3f500e9ba27db2da85,2023-04-06T09:01:33.082Z,0087686667,2021-06-21T06:49:55+00:00,"Clés, porte-clés, badge magnétique",Paris Bercy,Clé de voiture,Objet trouvé,2021-06-20T04:14:20+00:00
objets-trouves-restitution,b3f6967593749158d0ae1df47b227173b7ad524c,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-06-16T16:20:16+00:00
objets-trouves-restitution,2207adf49425593230212a39a6fa47e771a04fcb,2023-04-06T09:01:33.082Z,0087686667,,"Vêtements, chaussures",Paris Bercy,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2021-06-16T15:24:50+00:00
objets-trouves-restitution,9f9bf2e7ad6f06657148d610df145d54180c2ef6,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-06-16T14:39:46+00:00
objets-trouves-restitution,d9d5f3bb080f56c7514d498c712c6b461beec435,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à main,Objet trouvé,2021-06-10T12:22:18+00:00
objets-trouves-restitution,132717c776ebd46023de87ff2c51dc32d1e52fda,2023-04-06T09:01:33.082Z,0087686667,2021-06-09T18:59:41+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2021-06-08T10:20:01+00:00
objets-trouves-restitution,9e14be451d999340eb6bf70532dfc4a7a24c0f02,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-06-05T20:07:35+00:00
objets-trouves-restitution,0a1f193be47c36e278028e0b7055eb59e58f8e0e,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-06-01T10:34:31+00:00
objets-trouves-restitution,f3111fa7f13c3c0c7d519202643ecd9b34175c65,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-05-30T18:22:06+00:00
objets-trouves-restitution,408cc7661467ea9162ea50fa1f400cc8e2e8271f,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"AirPod, casque audio, écouteurs",Objet trouvé,2021-05-30T18:18:50+00:00
objets-trouves-restitution,c929321e779f1720903308e9dae319085369a575,2023-04-06T09:01:33.082Z,0087686667,2021-05-30T16:44:27+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2021-05-27T16:19:19+00:00
objets-trouves-restitution,ebee5d44ff490daeb7ad2bf16463f0702ba2e029,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,"Clés, porte-clés",Objet trouvé,2021-05-21T20:06:36+00:00
objets-trouves-restitution,2260f10517c067f29b75b07393b33b09d040fd07,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,"Clés, porte-clés",Objet trouvé,2021-05-21T20:02:38+00:00
objets-trouves-restitution,dff0d29a9af443ba9cc25bfc412d14374545729f,2023-04-06T09:01:33.082Z,0087686667,,"Vélos, trottinettes, accessoires 2 roues",Paris Bercy,Accessoires 2 roues,Objet trouvé,2021-05-20T19:40:44+00:00
objets-trouves-restitution,1059ded2d8686f3e4ec8566822687c05677cc258,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2021-05-20T19:30:50+00:00
objets-trouves-restitution,f61b9f193df498c616d59a9e35cd4f493964752c,2023-04-06T09:01:33.082Z,0087686667,,"Vélos, trottinettes, accessoires 2 roues",Paris Bercy,Vélo,Objet trouvé,2021-05-20T19:12:08+00:00
objets-trouves-restitution,8a60d1232c3e6c45cace9dfdd50ae206000388ec,2023-04-06T09:01:33.082Z,0087686667,,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2021-05-15T08:35:46+00:00
objets-trouves-restitution,6cb4738b14610cd1c87ffdc94d08802a7b9649ad,2023-04-06T09:01:33.082Z,0087686667,,"Vêtements, chaussures",Paris Bercy,"Foulard, écharpe",Objet trouvé,2021-05-10T10:58:17+00:00
objets-trouves-restitution,3f4d55f4c6c3b856d6896cb86ac078d5409f9c98,2023-04-06T09:01:33.082Z,0087686667,2021-05-09T10:46:11+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-05-08T18:17:05+00:00
objets-trouves-restitution,3b7d6dad0f2783e01568fea085b238366018f5ba,2023-04-06T09:01:33.082Z,0087686667,2021-05-14T19:38:39+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-05-08T17:39:54+00:00
objets-trouves-restitution,96af67bda10a54fe2dd0cf110f3cba0c111f186c,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Livre numérique,Objet trouvé,2021-05-08T14:24:34+00:00
objets-trouves-restitution,a6861ceb701f8d0c46bff89400c5cd881873bd66,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2021-05-06T11:02:02+00:00
objets-trouves-restitution,2548776d3ba5b668f6621212ecd9bb74d45e0eb6,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-05-05T16:03:50+00:00
objets-trouves-restitution,7a8b5b4699ac8a3ff27f0d3eb7bb27d9585f5fd6,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,Autre pièce ou papier personnel,Objet trouvé,2021-05-03T14:01:35+00:00
objets-trouves-restitution,2575441d104d0b030cd6d6bbb630f962fec05c21,2023-04-06T09:01:33.082Z,0087686667,2021-05-06T12:43:45+00:00,"Vêtements, chaussures",Paris Bercy,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2021-05-03T13:47:15+00:00
objets-trouves-restitution,5635b2499d139896af8003be0e36906cb788dcad,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,"Clés, porte-clés",Objet trouvé,2021-04-27T17:33:04+00:00
objets-trouves-restitution,046eb8ad51ca03040ec1c74c0cdeb05934a776c9,2023-04-06T09:01:33.082Z,0087686667,,"Vêtements, chaussures",Paris Bercy,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2021-04-24T18:16:12+00:00
objets-trouves-restitution,64e215773f0bc3f8899b78cff0375a409fed40c9,2023-04-06T09:01:33.082Z,0087686667,2021-04-26T13:49:25+00:00,Optique,Paris Bercy,Lunettes,Objet trouvé,2021-04-22T17:37:53+00:00
objets-trouves-restitution,b4ee27a3fb70a269b04ade2409c1e392e400b83a,2023-04-06T09:01:33.082Z,0087686667,2021-04-20T16:31:16+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2021-04-19T16:45:05+00:00
objets-trouves-restitution,af4e3e4736593d4b724b42767e70bb8c695f7a25,2023-04-06T09:01:33.082Z,0087686667,2021-04-19T12:44:24+00:00,"Vélos, trottinettes, accessoires 2 roues",Paris Bercy,"Casque (vélo, moto)",Objet trouvé,2021-04-19T10:23:09+00:00
objets-trouves-restitution,812bfa6d962f6490ca5dc60c08d84e891a3e4248,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,Clé de voiture,Objet trouvé,2021-04-18T16:44:04+00:00
objets-trouves-restitution,7f0645c3b2b73fca9ccd84edcb6363fd48774b8b,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-04-15T17:39:54+00:00
objets-trouves-restitution,70fd87721a11262120d56b62e5850d9131962a5d,2023-04-06T09:01:33.082Z,0087686667,,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2021-04-14T12:07:28+00:00
objets-trouves-restitution,0783a65b9a0db01424d34de81fa9e71f9199059d,2023-04-06T09:01:33.082Z,0087686667,,Divers,Paris Bercy,Siège auto,Objet trouvé,2021-04-11T17:42:31+00:00
objets-trouves-restitution,b5d3bdeeab241aa7df1b742524251e185b2c6073,2023-04-06T09:01:33.082Z,0087686667,,Divers,Paris Bercy,Autres divers,Objet trouvé,2021-04-11T17:39:37+00:00
objets-trouves-restitution,1986aba53eff14757eee482d4c7a7df9946cca26,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-04-10T19:18:59+00:00
objets-trouves-restitution,0690ddf0bb548cd244d77f8079ebf3ad135b8302,2023-04-06T09:01:33.082Z,0087686667,2021-04-13T12:03:43+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-04-09T19:37:11+00:00
objets-trouves-restitution,477f5e71751e6d1f3e806800fe695254054c1c43,2023-04-06T09:01:33.082Z,0087686667,,"Articles d'enfants, de puériculture",Paris Bercy,"Doudou, peluche",Objet trouvé,2021-04-06T18:23:28+00:00
objets-trouves-restitution,ac47bace81accc81b9e305dc7201c01c2af25e47,2023-04-06T09:01:33.082Z,0087686667,2021-04-05T11:16:39+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2021-04-05T07:00:37+00:00
objets-trouves-restitution,4d3d2481d18be502860a581c70bf6a6a9f8af244,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-04-03T19:47:17+00:00
objets-trouves-restitution,5e78b2eb98b59d855a881b34ed2036fa82b668a2,2023-04-06T09:01:33.082Z,0087686667,,Divers,Paris Bercy,Autres divers,Objet trouvé,2021-04-02T19:38:22+00:00
objets-trouves-restitution,631d7a1453aa2b49c387b74552d8969d1f213cd1,2023-04-06T09:01:33.082Z,0087686667,,"Articles d'enfants, de puériculture",Paris Bercy,"Doudou, peluche",Objet trouvé,2021-03-31T19:48:21+00:00
objets-trouves-restitution,9e2ca73f4430e1568a4a648b69ee8e0aba69ea11,2023-04-06T09:01:33.082Z,0087686667,2021-04-09T12:22:05+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2021-03-31T19:16:53+00:00
objets-trouves-restitution,3d841c1a0dea200f73dc80d4d3e8ac9dce1588b4,2023-04-06T09:01:33.082Z,0087686667,2021-04-03T13:39:52+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-03-31T10:18:16+00:00
objets-trouves-restitution,7d9b5feed25736296ade8e76ec47b374fec059ee,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2021-03-31T05:22:24+00:00
objets-trouves-restitution,84ec50e7e769089862ade7d35e209497ece13b7f,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-03-30T17:08:59+00:00
objets-trouves-restitution,4adcd8668ba7ddfe588724658682720f9f4f11f1,2023-04-06T09:01:33.082Z,0087686667,2021-04-08T08:30:46+00:00,"Vêtements, chaussures",Paris Bercy,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2021-03-29T17:47:15+00:00
objets-trouves-restitution,8f02ebcc7bf543213b5318cd3338276b24b05c99,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2021-03-27T21:05:21+00:00
objets-trouves-restitution,15f39f691d2d1d2802f4d23f72832a83f102411f,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,Autre pièce ou papier personnel,Objet trouvé,2021-03-26T20:43:13+00:00
objets-trouves-restitution,9e55aaed690250895b56d9c007192a9e8e650072,2023-04-06T09:01:33.082Z,0087686667,2021-04-24T09:57:15+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2021-03-26T20:32:54+00:00
objets-trouves-restitution,2669a32f27795707abbba6969f5dfb1cd2afad27,2023-04-06T09:01:33.082Z,0087686667,,"Vélos, trottinettes, accessoires 2 roues",Paris Bercy,Vélo,Objet trouvé,2021-03-24T10:25:09+00:00
objets-trouves-restitution,c139dbd535e2fac59b9a587dfebe2d60d3a30adb,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-03-21T21:21:05+00:00
objets-trouves-restitution,0bd226e0e8abb9b9bf8a11764bc81218ed4fbc65,2023-04-06T09:01:33.082Z,0087686667,2021-03-20T12:05:14+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-03-19T20:19:43+00:00
objets-trouves-restitution,0603f337c7856af98db6c7aff517e70523353fd8,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2021-03-12T18:45:32+00:00
objets-trouves-restitution,0617feecad8d3e00393c2dd8c041cff986bc5034,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,Pièce d'identité personnelle et autre,Objet trouvé,2021-03-11T20:22:48+00:00
objets-trouves-restitution,fd305965614f11f09b6366cc0d2481ca615ad18f,2023-04-06T09:01:33.082Z,0087686667,2021-03-10T17:02:16+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-03-10T16:33:41+00:00
objets-trouves-restitution,cfc7b88a49399ebe150be546019e094e7f024f2c,2023-04-06T09:01:33.082Z,0087686667,2021-03-11T10:25:56+00:00,"Clés, porte-clés, badge magnétique",Paris Bercy,Clé de voiture,Objet trouvé,2021-03-10T16:17:16+00:00
objets-trouves-restitution,33e3703d6b0b7eb4cee81d02586a9ca3766e9577,2023-04-06T09:01:33.082Z,0087686667,2021-03-09T10:54:22+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2021-03-09T10:34:27+00:00
objets-trouves-restitution,af96726e7be163b5c01ead3a4a5f90f15b0e5925,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-03-09T10:24:40+00:00
objets-trouves-restitution,2834f7e0c5d502688722fe1d8e961c7da49a267f,2023-04-06T09:01:33.082Z,0087686667,2021-03-08T07:52:58+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à main,Objet trouvé,2021-03-05T20:07:59+00:00
objets-trouves-restitution,440c3246be4e2aaab9b44af8310aa60e5eeb0f6e,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2021-02-28T20:58:23+00:00
objets-trouves-restitution,cf76b4d45568d43ddbdd3b920d05b8b22a41dba0,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Appareil photo, caméscope/caméras et accessoires protégé (sac, sacoche,…)",Objet trouvé,2021-02-28T20:43:24+00:00
objets-trouves-restitution,6c5c51942a7e430e4ae191a0c8a0f52f7fb1145e,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2021-02-27T20:16:08+00:00
objets-trouves-restitution,dcb0c3694051864042243b5c7972626b041a59ff,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-02-27T19:57:33+00:00
objets-trouves-restitution,42b2e87078d3d0774d1667ec1e218f0533558ff1,2023-04-06T09:01:33.082Z,0087686667,2021-02-28T20:39:54+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à main,Objet trouvé,2021-02-26T19:17:14+00:00
objets-trouves-restitution,5e8014c9a1091028e55d71a1ef46cfbf3b18a197,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,Clé de voiture,Objet trouvé,2021-02-26T19:00:19+00:00
objets-trouves-restitution,33aced4e562677f935f3ec932aa9517f941c9d70,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,"Clés, porte-clés",Objet trouvé,2021-02-25T11:34:08+00:00
objets-trouves-restitution,e086083d49d3b21ace3d97c9f6c1959914c606fa,2023-04-06T09:01:33.082Z,0087686667,2021-02-28T07:12:07+00:00,Pièces d'identités et papiers personnels,Paris Bercy,Pièce d'identité personnelle et autre,Objet trouvé,2021-02-24T21:16:28+00:00
objets-trouves-restitution,a68ab568806ee86ddc6f2c16623030d9e693c388,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2021-02-24T21:11:13+00:00
objets-trouves-restitution,837d2fea9e54b1f31287d0b40b4e8b5296f75ce4,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-02-24T08:02:35+00:00
objets-trouves-restitution,d43d7a8ea853b2c75722e7f4c38018bffaf22fb4,2023-04-06T09:01:33.082Z,0087686667,,Divers,Paris Bercy,Autres divers,Objet trouvé,2021-02-23T21:42:34+00:00
objets-trouves-restitution,3c26e2007c4b2dc43ce786ba6da24062cd3e15e6,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-02-21T18:54:08+00:00
objets-trouves-restitution,5a51deaed42153a652089f67f09797546ee03fa1,2023-04-06T09:01:33.082Z,0087686667,2021-02-22T11:31:44+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2021-02-20T13:32:15+00:00
objets-trouves-restitution,d7d6ae08566f7b36a6df42cedd3d63293b2c73f0,2023-04-06T09:01:33.082Z,0087686667,,Divers,Paris Bercy,Autres divers,Objet trouvé,2021-02-19T20:41:09+00:00
objets-trouves-restitution,968f7fb38afdba32407aa9106797468797a6515d,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,Clé de voiture,Objet trouvé,2021-02-19T12:36:35+00:00
objets-trouves-restitution,e238315f4250bf4d05dff6e3a804221eea141535,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-02-17T21:54:14+00:00
objets-trouves-restitution,9a86ae477d91171746d776dd6cbe1030dd6bd3a6,2023-04-06T09:01:33.082Z,0087686667,,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2021-02-17T16:28:58+00:00
objets-trouves-restitution,61066f737f248abb3f43395b236cb50739711b17,2023-04-06T09:01:33.082Z,0087686667,,"Vélos, trottinettes, accessoires 2 roues",Paris Bercy,Vélo,Objet trouvé,2021-02-17T11:46:07+00:00
objets-trouves-restitution,8f187ec40efb6f9689a673ffdf79f63206cf2e9a,2023-04-06T09:01:33.082Z,0087686667,,"Clés, porte-clés, badge magnétique",Paris Bercy,"Clés, porte-clés",Objet trouvé,2021-02-15T19:44:48+00:00
objets-trouves-restitution,071a1d62d91f23c5d081a3d7a4fdfdc7dba7a755,2023-04-06T09:01:33.082Z,0087686667,,Divers,Paris Bercy,Autres divers,Objet trouvé,2021-02-15T19:39:06+00:00
objets-trouves-restitution,09c4b0b7600ed2bc6ad48d65ea4529ca2c6514a3,2023-04-06T09:01:33.082Z,0087686667,,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2021-02-14T19:17:21+00:00
objets-trouves-restitution,a2c7b72bd13f3e72fd0b6149612c2a95c6407f7c,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,Autre pièce ou papier personnel,Objet trouvé,2021-02-11T18:41:10+00:00
objets-trouves-restitution,0bc2e306b218fcc4578dfdacac3fe055d3db7ec2,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2021-02-11T18:32:17+00:00
objets-trouves-restitution,541c82a62a361f88b62e9d209168ebf74d1ab69a,2023-04-06T09:01:33.082Z,0087686667,,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2021-02-11T17:35:00+00:00
objets-trouves-restitution,cb7551276237804819d6311bbda3cc82a32b50c7,2023-04-06T09:01:33.082Z,0087686667,2021-03-24T11:03:41+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-02-09T20:48:57+00:00
objets-trouves-restitution,75e05690be24163fbdc0197f7806d8ea04bb6278,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"AirPod, casque audio, écouteurs",Objet trouvé,2021-02-08T21:31:00+00:00
objets-trouves-restitution,b4f6c2011cbc005a23863f3dd906d5799bc6fb03,2023-04-06T09:01:33.082Z,0087686667,2021-03-01T13:18:56+00:00,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2021-02-08T19:50:10+00:00
objets-trouves-restitution,2f7ce0866d28c01846be8118f8ec1b205897e415,2023-04-06T09:01:33.082Z,0087686667,,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2021-02-06T19:16:03+00:00
objets-trouves-restitution,d40d92f77f5c38990a6d47a822ee06894092154c,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2021-02-04T13:07:55+00:00
objets-trouves-restitution,98cddc05603855cd515927374e4aa664b78e790f,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-02-02T23:36:33+00:00
objets-trouves-restitution,279bd6a877f63e05f96bbd79fde4752c5b07a3e9,2023-04-06T09:01:33.082Z,0087686667,,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,Chéquier,Objet trouvé,2021-02-02T23:14:58+00:00
objets-trouves-restitution,4126140b8538ff101d937f955aaae3ab856878ac,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-02-02T22:59:31+00:00
objets-trouves-restitution,29aa4cb7ec52fa618683f40063c508e63c048320,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2021-02-02T22:38:30+00:00
objets-trouves-restitution,f2d7c2e57d1593c9e812c442018348c5a4b38bf7,2023-04-06T09:01:33.082Z,0087686667,,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,Téléphone portable,Objet trouvé,2021-02-02T22:15:12+00:00
objets-trouves-restitution,5321a5509a91f8faac707cf665a0a47ba32d8e18,2023-04-06T09:01:33.082Z,0087686667,2021-01-31T12:12:33+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-01-29T19:00:02+00:00
objets-trouves-restitution,ac2e2848e840da7e9c6df12d89e57105c1ce0b33,2023-04-06T09:01:33.082Z,0087686667,,Optique,Paris Bercy,Lunettes,Objet trouvé,2021-01-29T18:38:31+00:00
objets-trouves-restitution,0d48e63c6e3502999a7aa32f02902e2359bca2ac,2023-04-06T09:01:33.082Z,0087686667,2021-02-24T15:53:36+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Valise, sac sur roulettes",Objet trouvé,2021-01-28T18:43:21+00:00
objets-trouves-restitution,49565d7d156f6894f5c72aae99f388326b66456f,2023-04-06T09:01:33.082Z,0087686667,2021-01-29T14:46:06+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sacoche ventrale, banane",Objet trouvé,2021-01-28T17:04:39+00:00
objets-trouves-restitution,d007851bcae757a4ee1d1bd9987b2aacfc6efab7,2023-04-06T09:01:33.082Z,0087686667,2021-02-02T08:54:30+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sacoche ventrale, banane",Objet trouvé,2021-01-27T18:00:39+00:00
objets-trouves-restitution,249ceb4f625c621552315121d833dba99622a97e,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2021-01-26T20:42:17+00:00
objets-trouves-restitution,1c5cabe54db5a7666b33db1ba168d14417bc1700,2023-04-06T09:01:33.082Z,0087686667,2021-01-24T13:45:05+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2021-01-23T18:39:17+00:00
objets-trouves-restitution,d3d1bc9e9d507ccff9876810216a16eb0dd86619,2023-04-06T09:01:33.082Z,0087686667,2021-01-23T17:55:26+00:00,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-01-23T16:27:39+00:00
objets-trouves-restitution,7b24aa3b8c6f4ac76e5ea59e11ba6106a06cab61,2023-04-06T09:01:33.082Z,0087686667,,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2021-01-21T05:46:29+00:00
objets-trouves-restitution,3964a731075b8d0c3f693fe9cac6d4fb2c884914,2023-04-06T09:01:33.082Z,0087686667,,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2021-01-17T18:52:54+00:00
